wellName,DEPT,DT,GR,NPHI,PHIE,RHOB,VCL,DEPO_FACIES
15_1-SD-1X,1739.625,107.84799960000001,179.3872986,0.469999999,0.0,2.265000105,1.0,2
15_1-SD-1X,1739.75,114.8939972,175.0791931,0.5,0.0,2.253000021,1.0,2
15_1-SD-1X,1739.875,117.6845017,181.5722961,0.5139999989999999,0.0,2.240499973,1.0,2
15_1-SD-1X,1740.0,120.47499850000001,188.06539919999997,0.527999997,0.0,2.227999926,1.0,2
15_1-SD-1X,1740.125,129.1430054,186.4642944,0.625999987,0.0,2.209000111,1.0,2
15_1-SD-1X,1740.25,130.4290009,177.8312988,0.637000024,0.0,1.769999981,1.0,2
15_1-SD-1X,1740.375,128.1040039,172.16639709999998,0.469000012,0.0,1.9720000030000002,1.0,2
15_1-SD-1X,1740.5,124.3600006,178.5424042,0.5,0.0,2.084000111,1.0,2
15_1-SD-1X,1740.625,122.26100159999999,175.6219025,0.7369999890000001,0.0,2.048500061,1.0,2
15_1-SD-1X,1740.75,120.16200259999998,172.70140080000002,0.9739999770000001,-9999.0,2.013000011,1.0,2
15_1-SD-1X,1740.875,114.83799740000002,179.41180419999998,0.950999975,-9999.0,1.9639999869999998,1.0,2
15_1-SD-1X,1741.0,113.1930008,183.5283051,0.893000007,0.0,1.919999957,1.0,2
15_1-SD-1X,1741.125,112.5579987,179.4864044,0.814999998,0.0,2.0060000419999997,1.0,2
15_1-SD-1X,1741.25,114.3840027,169.3905029,0.913999975,-9999.0,1.962499976,1.0,2
15_1-SD-1X,1741.375,116.20999909999999,159.294693,1.013000011,-9999.0,1.91900003,1.0,2
15_1-SD-1X,1741.5,120.6610031,148.90499880000002,1.330000043,-9999.0,2.183000088,1.0,2
15_1-SD-1X,1741.625,127.57299809999999,186.8834992,0.6779999729999999,0.0,1.9129999880000002,1.0,2
15_1-SD-1X,1741.75,130.7440033,176.282898,0.7429999709999999,0.0,1.914000034,1.0,2
15_1-SD-1X,1741.875,127.1240006,158.99249269999999,0.670000017,0.0,1.8020000459999999,1.0,2
15_1-SD-1X,1742.0,126.34700009999999,169.918396,0.648999989,0.0,1.691499949,1.0,2
15_1-SD-1X,1742.125,125.5699997,180.8444061,0.628000021,0.0,1.58099997,1.0,2
15_1-SD-1X,1742.25,122.54199979999999,172.7283936,0.625999987,0.0,1.661999941,1.0,2
15_1-SD-1X,1742.375,114.36199950000001,167.98550419999998,0.8939999940000001,0.0,1.625,1.0,2
15_1-SD-1X,1742.5,109.79900359999999,177.0944061,1.01699996,-9999.0,1.355000019,1.0,2
15_1-SD-1X,1742.625,118.7089996,194.6723023,0.965499997,-9999.0,1.482499957,1.0,2
15_1-SD-1X,1742.75,127.6190033,212.2501068,0.913999975,-9999.0,1.6100000140000001,1.0,2
15_1-SD-1X,1742.875,129.2799988,171.2481995,0.763999999,0.0,1.9789999719999998,1.0,2
15_1-SD-1X,1743.0,140.7649994,178.04479980000002,0.786000013,0.0,2.13199997,1.0,2
15_1-SD-1X,1743.125,141.22000119999998,180.9819946,1.072000027,-9999.0,2.016000032,1.0,2
15_1-SD-1X,1743.25,138.53300480000001,182.8506012,0.765999973,0.0,1.9349999430000002,1.0,2
15_1-SD-1X,1743.375,137.99249269999999,174.52749630000002,0.8190000059999999,0.0,1.9099999669999999,1.0,2
15_1-SD-1X,1743.5,137.45199590000001,166.2044067,0.871999979,0.0,1.884999991,1.0,2
15_1-SD-1X,1743.625,134.1529999,180.9319,0.795000017,0.0,1.7020000219999998,1.0,2
15_1-SD-1X,1743.75,127.29799650000001,171.408905,0.7519999740000001,0.0,1.7469999790000001,1.0,2
15_1-SD-1X,1743.875,122.21700290000001,181.0,0.6830000279999999,0.0,1.6529999969999998,1.0,2
15_1-SD-1X,1744.0,118.302002,176.65649409999997,0.732500017,0.0,1.656999946,1.0,2
15_1-SD-1X,1744.125,114.387001,172.31300349999998,0.782000005,0.0,1.6610000130000002,1.0,2
15_1-SD-1X,1744.25,102.73500059999999,179.5095062,0.6549999710000001,0.0,1.569000006,1.0,2
15_1-SD-1X,1744.375,99.4489975,171.4591065,0.579999983,0.0,1.5640000109999999,1.0,2
15_1-SD-1X,1744.5,91.59400177,161.87699890000002,0.662000001,0.0,1.539000034,1.106999993,2
15_1-SD-1X,1744.625,88.49400329999999,160.6770935,0.603999972,0.0,1.5950000290000002,1.096199989,2
15_1-SD-1X,1744.75,89.27249908,153.69859309999998,0.564499974,0.0,1.955000043,1.033300042,2
15_1-SD-1X,1744.875,90.0510025,146.72000119999998,0.524999976,0.0,2.3150000569999998,1.0348000529999999,2
15_1-SD-1X,1745.0,90.61599731,140.4506989,0.430999994,0.17509999899999998,2.191999912,0.557399988,0
15_1-SD-1X,1745.125,93.54900359999999,148.4947052,0.37400001299999996,0.045499999000000006,2.279999971,0.692600012,0
15_1-SD-1X,1745.25,94.01200104,135.5883026,0.416000009,0.126699999,2.298000097,0.618099988,0
15_1-SD-1X,1745.375,95.17900085,155.2436981,0.423000008,0.0003,2.301000118,0.913399994,0
15_1-SD-1X,1745.5,93.98999786,168.77389530000002,0.426999986,0.0,2.247999907,0.9707999829999999,2
15_1-SD-1X,1745.625,92.8010025,182.3040009,0.430999994,0.0,2.194999933,1.028100014,0
15_1-SD-1X,1745.75,92.89900208,165.5511017,0.351999998,0.134800002,2.09800005,0.5695999860000001,0
15_1-SD-1X,1745.875,93.72200012,146.8554993,0.335999996,0.24169999399999997,2.134999991,0.37369999299999995,0
15_1-SD-1X,1746.0,103.052002,159.6240997,0.35699999299999996,0.215000004,1.925999999,0.420700014,0
15_1-SD-1X,1746.125,100.02600100000001,153.52879330000002,0.358999997,0.23909999399999998,1.974499941,0.365799993,0
15_1-SD-1X,1746.25,97.0,147.4028931,0.361000001,0.275000006,2.023000002,0.284700006,0
15_1-SD-1X,1746.375,97.05400085,154.68299869999998,0.38499999100000004,0.134000003,2.128000021,0.585600019,0
15_1-SD-1X,1746.5,112.5670013,137.8477936,0.372999996,0.254400015,2.155999899,0.349700004,0
15_1-SD-1X,1746.625,114.44799809999999,164.8181,0.433999986,0.151099995,1.9620000119999998,0.554700017,0
15_1-SD-1X,1746.75,111.9290009,149.82060239999998,0.416000009,0.104099996,2.138999939,0.6207000020000001,0
15_1-SD-1X,1746.875,109.77349850000002,144.69909669999998,0.40799999200000003,0.174799994,2.180000067,0.553799987,0
15_1-SD-1X,1747.0,107.61799620000001,139.490799,0.400000006,0.19040000399999998,2.220999956,0.5176,0
15_1-SD-1X,1747.125,110.4960022,128.02780149999998,0.35800001,0.36680001,2.000999928,0.051399997999999995,0
15_1-SD-1X,1747.25,108.77400209999999,146.0550995,0.35800001,0.208900005,2.174999952,0.461699992,0
15_1-SD-1X,1747.375,106.4820023,134.31900019999998,0.358999997,0.23909999399999998,2.201999903,0.34900000700000006,0
15_1-SD-1X,1747.5,104.63449859999999,145.3305054,0.340999991,0.206599996,2.206500053,0.454600006,0
15_1-SD-1X,1747.625,102.7870026,156.34199519999999,0.323000014,0.138099998,2.210999966,0.5794000029999999,2
15_1-SD-1X,1747.75,98.67900085,150.3851929,0.381999999,0.084799998,2.198999882,0.638499975,2
15_1-SD-1X,1747.875,96.02400208,152.3489075,0.328000009,0.16650000199999998,2.210999966,0.554400027,2
15_1-SD-1X,1748.0,94.88700104,129.3677979,0.384000003,0.285899997,2.127000094,0.264899999,0
15_1-SD-1X,1748.125,91.46299744,126.4885025,0.37099999200000006,0.354200006,2.028000116,0.083700001,0
15_1-SD-1X,1748.25,90.51499939,120.5643997,0.370000005,0.32839998600000003,2.088999987,0.142199993,0
15_1-SD-1X,1748.375,89.56700134,114.64040379999999,0.36899998799999995,0.290100008,2.150000095,0.20870000100000002,0
15_1-SD-1X,1748.5,90.16400147,115.8338013,0.344999999,0.250400007,2.214999914,0.248699993,0
15_1-SD-1X,1748.625,92.29299927,124.93240359999999,0.416000009,0.206599996,2.242000103,0.47139999299999996,0
15_1-SD-1X,1748.75,95.06099701,134.2996979,0.351999998,0.289799988,2.130000114,0.23389999600000003,0
15_1-SD-1X,1748.875,96.61000061,138.0014954,0.314500004,0.336299986,2.03550005,0.129500002,0
15_1-SD-1X,1749.0,98.15899658,141.7032929,0.27700001,0.319999993,1.940999985,0.17530000199999998,0
15_1-SD-1X,1749.125,97.06400299,118.89969640000001,0.268000007,0.255199999,2.227999926,0.105700001,0
15_1-SD-1X,1749.25,97.68199921,142.24859619999998,0.35699999299999996,0.21610000699999998,2.204999924,0.437599987,0
15_1-SD-1X,1749.375,101.1289978,132.23689270000003,0.389999986,0.247299999,2.177999973,0.367500007,0
15_1-SD-1X,1749.5,97.07700348,132.5558929,0.35600000600000004,0.262600005,2.171000004,0.285600007,0
15_1-SD-1X,1749.625,96.16149902,140.3085938,0.36399999299999997,0.225899994,2.196000099,0.414099991,0
15_1-SD-1X,1749.75,95.2460022,148.0612946,0.37200000899999996,0.135900006,2.220999956,0.596899986,0
15_1-SD-1X,1749.875,95.86799622,148.56030269999997,0.27900001399999996,0.162900001,2.2560000419999997,0.452399999,0
15_1-SD-1X,1750.0,95.17900085,139.8809967,0.349999994,0.168599993,2.285000086,0.50120002,0
15_1-SD-1X,1750.125,94.66100311,137.6947937,0.34200000799999997,0.242400006,2.1900000569999998,0.32710000899999997,0
15_1-SD-1X,1750.25,92.1949997,138.8309937,0.344999999,0.255499989,2.164999962,0.3116,0
15_1-SD-1X,1750.375,89.72899628,139.9671936,0.34799999,0.26820001,2.140000105,0.29719999399999997,0
15_1-SD-1X,1750.5,85.68599701,128.17439270000003,0.405000001,0.261799991,2.144000053,0.327600002,0
15_1-SD-1X,1750.625,83.84799957,150.8455963,0.40299999700000005,0.10480000099999999,2.148000002,0.618200004,0
15_1-SD-1X,1750.75,83.53900147,133.5113983,0.411000013,0.23890000600000003,2.154000044,0.39010000200000006,0
15_1-SD-1X,1750.875,84.44599915,119.8153,0.421999991,0.270799995,2.121999979,0.299600005,0
15_1-SD-1X,1751.0,86.3010025,129.0457001,0.351000011,0.205300003,2.253000021,0.364899993,0
15_1-SD-1X,1751.125,88.15599823,138.2760925,0.280000001,0.112899996,2.3840000630000002,0.465799987,0
